id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,total,descuento,metodo_pago
1251,2024-03-21,505,506,1,5,397.15,1787.175,10,Tarjeta
1252,2024-03-21,582,516,2,4,927.39,3709.56,0,Transferencia
1253,2024-03-21,552,524,5,2,544.3,1088.6,0,Efectivo
1254,2024-03-21,125,548,4,5,669.26,3346.3,0,Transferencia
1255,2024-03-21,179,539,5,5,609.9,2744.55,10,Tarjeta
1256,2024-03-21,168,530,5,7,173.61,1215.27,0,Transferencia
1257,2024-03-21,273,545,4,1,104.46,104.46,0,Tarjeta
1258,2024-03-21,544,513,4,4,843.86,3037.896,10,Transferencia
1259,2024-03-21,112,505,2,5,181.63,862.7425,5,Tarjeta
1260,2024-03-22,388,525,4,8,590.88,4727.04,0,Transferencia
1261,2024-03-22,228,520,3,8,525.63,4205.04,0,Efectivo
1262,2024-03-22,196,518,3,1,333.28,316.616,5,Tarjeta
1263,2024-03-22,192,547,2,5,672.15,3192.7124999999996,5,Tarjeta
1264,2024-03-22,241,518,1,1,333.28,333.28,0,Transferencia
1265,2024-03-22,131,502,1,1,686.43,686.43,0,Transferencia
1266,2024-03-22,434,510,3,2,215.86,431.72,0,Transferencia
1267,2024-03-22,120,545,4,2,104.46,208.92,0,Efectivo
1268,2024-03-22,246,550,2,9,281.97,2537.7300000000005,0,Transferencia
1269,2024-03-22,577,547,1,4,672.15,2688.6,0,Tarjeta
1270,2024-03-22,416,512,1,3,41.0,104.55,15,Transferencia
1271,2024-03-23,547,547,5,1,672.15,638.5424999999999,5,Efectivo
1272,2024-03-23,490,513,3,2,843.86,1687.72,0,Transferencia
1273,2024-03-23,260,550,4,6,281.97,1691.8200000000002,0,Transferencia
1274,2024-03-23,449,547,2,9,672.15,6049.349999999999,0,Tarjeta
1275,2024-03-23,143,511,1,5,572.02,2860.1,0,Transferencia
1276,2024-03-23,354,519,5,4,574.74,2298.96,0,Efectivo
1277,2024-03-23,230,535,3,5,23.94,119.7,0,Transferencia
1278,2024-03-23,160,539,3,9,609.9,5489.099999999999,0,Transferencia
1279,2024-03-23,251,526,2,7,965.6,6759.2,0,Tarjeta
1280,2024-03-23,567,546,1,8,377.11,2866.036,5,Transferencia
1281,2024-03-23,387,514,2,4,455.26,1821.04,0,Tarjeta
1282,2024-03-24,599,545,2,8,104.46,835.68,0,Tarjeta
1283,2024-03-24,105,544,5,6,454.96,2593.2719999999995,5,Transferencia
1284,2024-03-24,567,524,3,5,544.3,2721.5,0,Tarjeta
1285,2024-03-24,518,541,4,7,654.57,4581.990000000001,0,Tarjeta
1286,2024-03-24,366,501,3,6,248.62,1491.72,0,Transferencia
1287,2024-03-24,445,543,3,3,851.54,2171.4269999999997,15,Transferencia
1288,2024-03-24,230,522,5,5,846.09,4230.45,0,Efectivo
1289,2024-03-24,482,523,4,9,749.85,6748.650000000001,0,Efectivo
1290,2024-03-24,367,519,1,7,574.74,4023.1800000000003,0,Tarjeta
1291,2024-03-24,278,518,4,4,333.28,1333.12,0,Tarjeta
1292,2024-03-24,353,512,1,7,41.0,287.0,0,Transferencia
1293,2024-03-25,515,528,4,5,283.24,1416.2,0,Efectivo
1294,2024-03-25,156,528,2,2,283.24,481.508,15,Efectivo
1295,2024-03-25,563,533,4,6,400.93,2165.022,10,Transferencia
1296,2024-03-25,557,519,5,7,574.74,4023.1800000000003,0,Transferencia
1297,2024-03-25,571,528,1,8,283.24,2265.92,0,Transferencia
1298,2024-03-25,183,549,3,6,595.38,3572.2799999999997,0,Transferencia
1299,2024-03-25,493,537,5,8,714.23,5428.148,5,Efectivo
1300,2024-03-25,199,526,1,7,965.6,6759.2,0,Transferencia
1301,2024-03-25,249,535,1,2,23.94,47.88,0,Transferencia
1302,2024-03-25,429,534,3,6,300.55,1713.135,5,Efectivo
1303,2024-03-25,256,535,2,9,23.94,204.687,5,Transferencia
1304,2024-03-25,290,540,5,6,927.04,5562.24,0,Efectivo
1305,2024-03-25,594,516,3,4,927.39,3338.604,10,Efectivo
1306,2024-03-25,471,538,3,7,792.27,4991.3009999999995,10,Transferencia
1307,2024-03-25,363,513,2,3,843.86,2531.58,0,Transferencia
1308,2024-03-25,180,523,5,5,749.85,3749.25,0,Tarjeta
1309,2024-03-26,500,522,3,1,846.09,719.1765,15,Tarjeta
1310,2024-03-26,352,516,2,3,927.39,2782.17,0,Efectivo
1311,2024-03-26,197,528,5,8,283.24,2265.92,0,Efectivo
1312,2024-03-26,360,548,4,9,669.26,6023.34,0,Tarjeta
1313,2024-03-26,360,535,1,9,23.94,193.91400000000002,10,Efectivo
1314,2024-03-26,203,545,2,2,104.46,198.474,5,Tarjeta
1315,2024-03-26,140,546,1,4,377.11,1508.44,0,Transferencia
1316,2024-03-26,373,508,4,5,757.81,3220.6924999999997,15,Transferencia
1317,2024-03-26,201,544,3,3,454.96,1296.6359999999997,5,Transferencia
1318,2024-03-26,459,522,3,1,846.09,761.481,10,Efectivo
1319,2024-03-26,480,521,5,6,961.56,5769.36,0,Transferencia
1320,2024-03-26,408,526,2,2,965.6,1931.2,0,Efectivo
1321,2024-03-26,321,540,2,9,927.04,8343.36,0,Transferencia
1322,2024-03-27,408,521,5,1,961.56,961.56,0,Efectivo
1323,2024-03-27,520,525,1,9,590.88,5317.92,0,Efectivo
1324,2024-03-27,224,541,3,7,654.57,4352.8905,5,Tarjeta
1325,2024-03-27,522,501,3,2,248.62,497.24,0,Tarjeta
1326,2024-03-27,331,506,2,6,397.15,2263.7549999999997,5,Tarjeta
1327,2024-03-27,278,523,2,8,749.85,5998.8,0,Efectivo
1328,2024-03-27,163,523,5,2,749.85,1499.7,0,Tarjeta
1329,2024-03-27,585,543,4,5,851.54,4257.7,0,Tarjeta
1330,2024-03-27,216,543,1,6,851.54,5109.24,0,Tarjeta
1331,2024-03-27,291,523,4,3,749.85,2249.55,0,Efectivo
1332,2024-03-27,162,532,4,2,429.17,815.423,5,Efectivo
1333,2024-03-27,356,530,2,6,173.61,1041.66,0,Tarjeta
1334,2024-03-27,583,513,2,3,843.86,2531.58,0,Tarjeta
1335,2024-03-27,107,543,2,2,851.54,1703.08,0,Efectivo
1336,2024-03-27,255,518,4,1,333.28,333.28,0,Efectivo
1337,2024-03-27,192,523,1,8,749.85,5998.8,0,Tarjeta
1338,2024-03-28,570,515,2,1,401.2,401.2,0,Tarjeta
1339,2024-03-28,114,533,3,5,400.93,2004.65,0,Tarjeta
1340,2024-03-28,555,521,1,6,961.56,5480.892,5,Efectivo
1341,2024-03-28,329,539,3,3,609.9,1829.6999999999998,0,Tarjeta
1342,2024-03-28,186,523,1,7,749.85,4986.5025,5,Efectivo
1343,2024-03-28,233,527,2,2,610.96,1221.92,0,Transferencia
1344,2024-03-28,283,545,5,7,104.46,621.5369999999999,15,Tarjeta
1345,2024-03-28,486,544,2,2,454.96,909.92,0,Transferencia
1346,2024-03-28,162,518,4,5,333.28,1666.3999999999999,0,Efectivo
1347,2024-03-28,319,524,4,7,544.3,3810.0999999999995,0,Transferencia
1348,2024-03-28,505,547,1,3,672.15,1713.9824999999998,15,Tarjeta
1349,2024-03-29,346,540,4,4,927.04,3708.16,0,Transferencia
1350,2024-03-29,330,542,2,1,915.81,915.81,0,Transferencia
1351,2024-03-29,179,507,3,3,190.41,571.23,0,Transferencia
1352,2024-03-29,249,550,2,9,281.97,2537.7300000000005,0,Efectivo
1353,2024-03-29,238,548,1,5,669.26,3346.3,0,Tarjeta
1354,2024-03-29,571,520,4,8,525.63,4205.04,0,Efectivo
1355,2024-03-29,414,527,3,2,610.96,1221.92,0,Transferencia
1356,2024-03-29,476,506,5,3,397.15,1191.4499999999998,0,Transferencia
1357,2024-03-29,523,527,3,7,610.96,4276.72,0,Efectivo
1358,2024-03-29,489,509,3,4,430.9,1723.6,0,Efectivo
1359,2024-03-29,165,545,2,9,104.46,940.14,0,Transferencia
1360,2024-03-29,113,531,5,7,25.48,151.606,15,Tarjeta
1361,2024-03-29,313,521,1,1,961.56,961.56,0,Efectivo
1362,2024-03-29,574,526,1,4,965.6,3669.2799999999997,5,Transferencia
1363,2024-03-29,342,540,3,6,927.04,5562.24,0,Transferencia
1364,2024-03-29,593,548,3,6,669.26,3614.004,10,Tarjeta
1365,2024-03-29,313,545,4,6,104.46,626.76,0,Transferencia
1366,2024-03-29,281,513,5,5,843.86,4219.3,0,Efectivo
1367,2024-03-29,438,549,3,3,595.38,1786.1399999999999,0,Transferencia
1368,2024-03-29,585,523,4,2,749.85,1424.715,5,Transferencia
1369,2024-03-30,273,520,5,3,525.63,1576.8899999999999,0,Transferencia
1370,2024-03-30,260,537,1,9,714.23,6428.07,0,Transferencia
1371,2024-03-30,264,528,4,3,283.24,849.72,0,Tarjeta
1372,2024-03-30,565,517,5,3,730.0,2190.0,0,Efectivo
1373,2024-03-30,583,528,4,1,283.24,283.24,0,Transferencia
1374,2024-03-30,597,541,3,2,654.57,1309.14,0,Efectivo
1375,2024-03-30,288,502,2,3,686.43,2059.29,0,Tarjeta
1376,2024-03-30,495,525,1,2,590.88,1181.76,0,Efectivo
1377,2024-03-30,291,550,3,8,281.97,2142.972,5,Tarjeta
1378,2024-03-30,505,541,3,6,654.57,3927.42,0,Efectivo
1379,2024-03-30,408,506,5,7,397.15,2780.0499999999997,0,Efectivo
1380,2024-03-31,356,511,4,1,572.02,543.419,5,Transferencia
1381,2024-03-31,283,538,1,6,792.27,4753.62,0,Efectivo
1382,2024-03-31,217,506,3,2,397.15,794.3,0,Transferencia
1383,2024-03-31,382,545,5,6,104.46,595.4219999999999,5,Transferencia
1384,2024-03-31,296,511,1,3,572.02,1716.06,0,Efectivo
1385,2024-03-31,134,514,4,7,455.26,3186.8199999999997,0,Transferencia
1386,2024-03-31,152,502,3,3,686.43,1750.3964999999998,15,Efectivo
1387,2024-03-31,212,540,3,9,927.04,7509.024,10,Transferencia
1388,2024-03-31,352,503,3,3,613.9,1841.6999999999998,0,Transferencia
1389,2024-03-31,182,535,1,7,23.94,167.58,0,Tarjeta
1390,2024-04-01,332,533,1,4,400.93,1603.72,0,Tarjeta
1391,2024-04-01,327,524,1,8,544.3,4354.4,0,Efectivo
1392,2024-04-01,333,519,1,2,574.74,1149.48,0,Transferencia
1393,2024-04-01,321,518,5,8,333.28,2666.24,0,Tarjeta
1394,2024-04-01,536,549,2,9,595.38,4822.578,10,Tarjeta
1395,2024-04-01,513,524,5,8,544.3,3918.9599999999996,10,Tarjeta
1396,2024-04-01,522,545,3,6,104.46,626.76,0,Transferencia
1397,2024-04-01,142,535,5,1,23.94,23.94,0,Efectivo
1398,2024-04-01,121,501,4,7,248.62,1740.3400000000001,0,Transferencia
1399,2024-04-01,142,536,1,1,206.85,206.85,0,Transferencia
1400,2024-04-01,497,525,4,7,590.88,4136.16,0,Tarjeta
1401,2024-04-01,213,545,4,2,104.46,198.474,5,Transferencia
1402,2024-04-01,205,549,3,8,595.38,4763.04,0,Transferencia
1403,2024-04-01,292,543,1,2,851.54,1532.772,10,Tarjeta
1404,2024-04-01,117,534,4,3,300.55,901.6500000000001,0,Tarjeta
1405,2024-04-01,220,525,3,3,590.88,1772.6399999999999,0,Transferencia
1406,2024-04-01,493,516,1,1,927.39,927.39,0,Tarjeta
1407,2024-04-01,525,534,2,5,300.55,1502.75,0,Efectivo
1408,2024-04-02,229,529,3,5,303.31,1364.895,10,Efectivo
1409,2024-04-02,230,519,5,5,574.74,2730.015,5,Efectivo
1410,2024-04-02,160,523,1,9,749.85,6748.650000000001,0,Efectivo
1411,2024-04-02,148,519,4,6,574.74,3448.44,0,Efectivo
1412,2024-04-02,129,525,4,6,590.88,3545.2799999999997,0,Tarjeta
1413,2024-04-02,197,516,5,3,927.39,2364.8445,15,Tarjeta
1414,2024-04-02,110,509,5,5,430.9,2046.7749999999999,5,Efectivo
1415,2024-04-02,342,501,4,7,248.62,1740.3400000000001,0,Efectivo
1416,2024-04-02,414,542,1,3,915.81,2747.43,0,Efectivo
1417,2024-04-02,544,519,3,2,574.74,1149.48,0,Tarjeta
1418,2024-04-02,332,533,5,5,400.93,2004.65,0,Tarjeta
1419,2024-04-02,377,534,5,3,300.55,901.6500000000001,0,Transferencia
1420,2024-04-02,384,516,5,5,927.39,4636.95,0,Transferencia
1421,2024-04-02,303,544,2,9,454.96,3685.176,10,Transferencia
1422,2024-04-02,347,540,1,1,927.04,927.04,0,Transferencia
1423,2024-04-02,390,518,1,4,333.28,1333.12,0,Tarjeta
1424,2024-04-02,364,534,1,5,300.55,1352.4750000000001,10,Tarjeta
1425,2024-04-03,543,525,1,2,590.88,1181.76,0,Tarjeta
1426,2024-04-03,314,545,1,2,104.46,208.92,0,Tarjeta
1427,2024-04-03,300,506,4,1,397.15,397.15,0,Efectivo
1428,2024-04-03,533,521,5,8,961.56,7692.48,0,Transferencia
1429,2024-04-03,179,506,4,2,397.15,794.3,0,Tarjeta
1430,2024-04-03,501,532,2,3,429.17,1287.51,0,Tarjeta
1431,2024-04-03,544,541,3,2,654.57,1243.683,5,Transferencia
1432,2024-04-03,443,548,5,4,669.26,2677.04,0,Tarjeta
1433,2024-04-03,444,543,2,1,851.54,808.963,5,Efectivo
1434,2024-04-03,273,539,4,3,609.9,1829.6999999999998,0,Tarjeta
1435,2024-04-03,567,531,3,5,25.48,121.03,5,Transferencia
1436,2024-04-03,169,542,2,1,915.81,915.81,0,Efectivo
1437,2024-04-03,516,510,3,4,215.86,863.44,0,Efectivo
1438,2024-04-03,528,530,2,6,173.61,1041.66,0,Transferencia
1439,2024-04-03,549,518,4,4,333.28,1333.12,0,Transferencia
1440,2024-04-04,187,524,3,7,544.3,3810.0999999999995,0,Efectivo
1441,2024-04-04,201,509,2,7,430.9,2714.6699999999996,10,Tarjeta
1442,2024-04-04,108,531,4,6,25.48,152.88,0,Transferencia
1443,2024-04-04,433,515,5,9,401.2,3610.7999999999997,0,Efectivo
1444,2024-04-04,300,504,4,2,834.86,1669.72,0,Transferencia
1445,2024-04-04,187,540,4,8,927.04,7045.503999999999,5,Tarjeta
1446,2024-04-04,143,509,5,8,430.9,3447.2,0,Tarjeta
1447,2024-04-04,485,545,4,4,104.46,376.056,10,Efectivo
1448,2024-04-04,209,509,5,6,430.9,2197.5899999999997,15,Tarjeta
1449,2024-04-04,535,526,5,6,965.6,5793.6,0,Tarjeta
1450,2024-04-04,508,504,5,5,834.86,4174.3,0,Tarjeta
1451,2024-04-04,583,517,2,1,730.0,693.5,5,Transferencia
1452,2024-04-04,252,516,3,3,927.39,2782.17,0,Efectivo
1453,2024-04-04,117,515,2,7,401.2,2808.4,0,Efectivo
1454,2024-04-04,233,535,5,8,23.94,172.36800000000002,10,Efectivo
1455,2024-04-04,248,505,3,2,181.63,308.77099999999996,15,Tarjeta
1456,2024-04-04,377,505,3,3,181.63,490.401,10,Transferencia
1457,2024-04-04,332,520,5,4,525.63,2102.52,0,Efectivo
1458,2024-04-05,414,515,3,5,401.2,2006.0,0,Transferencia
1459,2024-04-05,515,518,3,3,333.28,999.8399999999999,0,Efectivo
1460,2024-04-05,466,547,2,5,672.15,3360.75,0,Tarjeta
1461,2024-04-05,328,502,3,8,686.43,5491.44,0,Efectivo
1462,2024-04-05,239,529,5,8,303.31,2426.48,0,Efectivo
1463,2024-04-05,536,513,1,2,843.86,1687.72,0,Tarjeta
1464,2024-04-05,499,504,1,6,834.86,4758.701999999999,5,Tarjeta
1465,2024-04-05,311,542,1,4,915.81,3480.0779999999995,5,Efectivo
1466,2024-04-05,491,545,5,9,104.46,893.1329999999999,5,Transferencia
1467,2024-04-05,599,510,1,2,215.86,431.72,0,Tarjeta
1468,2024-04-05,128,531,2,8,25.48,203.84,0,Efectivo
1469,2024-04-05,151,541,5,1,654.57,621.8415,5,Tarjeta
1470,2024-04-06,591,508,5,6,757.81,4546.86,0,Transferencia
1471,2024-04-06,542,503,5,1,613.9,613.9,0,Efectivo
1472,2024-04-06,361,548,3,2,669.26,1338.52,0,Efectivo
1473,2024-04-06,361,546,3,3,377.11,1131.33,0,Transferencia
1474,2024-04-06,450,509,3,9,430.9,3878.1,0,Transferencia
1475,2024-04-06,452,530,4,5,173.61,781.2450000000001,10,Efectivo
1476,2024-04-06,108,511,2,2,572.02,1029.636,10,Transferencia
1477,2024-04-06,420,535,5,5,23.94,119.7,0,Transferencia
1478,2024-04-06,238,537,5,5,714.23,3571.15,0,Efectivo
1479,2024-04-06,138,542,3,1,915.81,870.0194999999999,5,Tarjeta
1480,2024-04-07,211,513,5,3,843.86,2531.58,0,Transferencia
1481,2024-04-07,580,536,5,5,206.85,1034.25,0,Tarjeta
1482,2024-04-07,468,513,1,9,843.86,6835.266,10,Tarjeta
1483,2024-04-07,320,512,5,1,41.0,38.949999999999996,5,Tarjeta
1484,2024-04-07,437,537,4,8,714.23,5142.456,10,Transferencia
1485,2024-04-07,323,510,3,1,215.86,215.86,0,Efectivo
1486,2024-04-07,236,509,2,9,430.9,3878.1,0,Efectivo
1487,2024-04-07,356,507,2,6,190.41,1085.337,5,Efectivo
1488,2024-04-07,460,502,1,1,686.43,686.43,0,Efectivo
1489,2024-04-07,509,523,2,8,749.85,5698.86,5,Efectivo
1490,2024-04-07,429,539,2,5,609.9,3049.5,0,Efectivo
1491,2024-04-07,550,540,3,7,927.04,6164.816,5,Tarjeta
1492,2024-04-07,563,539,3,7,609.9,4269.3,0,Tarjeta
1493,2024-04-07,534,521,4,7,961.56,6730.92,0,Tarjeta
1494,2024-04-07,551,523,1,6,749.85,4499.1,0,Transferencia
1495,2024-04-08,149,529,2,8,303.31,2426.48,0,Transferencia
1496,2024-04-08,392,514,4,9,455.26,4097.34,0,Transferencia
1497,2024-04-08,482,526,1,2,965.6,1931.2,0,Efectivo
1498,2024-04-08,424,505,2,7,181.63,1144.269,10,Tarjeta
1499,2024-04-08,178,531,2,2,25.48,50.96,0,Transferencia
1500,2024-04-08,205,525,3,6,590.88,3545.2799999999997,0,Tarjeta
1501,2024-04-08,269,531,5,2,25.48,50.96,0,Efectivo
1502,2024-04-08,317,550,1,6,281.97,1522.6380000000001,10,Tarjeta
1503,2024-04-08,478,520,2,2,525.63,1051.26,0,Efectivo
1504,2024-04-08,219,544,1,1,454.96,454.96,0,Transferencia
1505,2024-04-09,290,517,4,7,730.0,4854.5,5,Efectivo
1506,2024-04-09,355,545,4,3,104.46,313.38,0,Efectivo
1507,2024-04-09,470,502,5,4,686.43,2745.72,0,Tarjeta
1508,2024-04-09,366,525,2,6,590.88,3545.2799999999997,0,Efectivo
1509,2024-04-09,249,513,3,5,843.86,4008.335,5,Transferencia
1510,2024-04-09,264,539,2,4,609.9,2439.6,0,Transferencia
1511,2024-04-09,240,528,1,9,283.24,2294.244,10,Efectivo
1512,2024-04-09,447,542,4,6,915.81,4945.374,10,Tarjeta
1513,2024-04-09,588,506,1,6,397.15,2382.8999999999996,0,Transferencia
1514,2024-04-09,358,503,5,2,613.9,1166.4099999999999,5,Transferencia
1515,2024-04-10,474,535,4,6,23.94,143.64000000000001,0,Efectivo
1516,2024-04-10,369,518,3,7,333.28,2332.96,0,Efectivo
1517,2024-04-10,281,511,4,8,572.02,4576.16,0,Transferencia
1518,2024-04-10,260,520,2,8,525.63,3784.536,10,Efectivo
1519,2024-04-10,451,505,2,9,181.63,1634.67,0,Efectivo
1520,2024-04-10,500,519,4,3,574.74,1724.22,0,Transferencia
1521,2024-04-10,388,522,5,7,846.09,5922.63,0,Tarjeta
1522,2024-04-10,388,519,2,7,574.74,4023.1800000000003,0,Tarjeta
1523,2024-04-10,480,547,2,1,672.15,672.15,0,Transferencia
1524,2024-04-10,326,516,3,8,927.39,7419.12,0,Efectivo
1525,2024-04-10,111,524,4,4,544.3,2177.2,0,Transferencia
1526,2024-04-10,110,541,2,5,654.57,3272.8500000000004,0,Transferencia
1527,2024-04-10,371,504,5,6,834.86,5009.16,0,Efectivo
1528,2024-04-11,373,515,1,3,401.2,1203.6,0,Tarjeta
1529,2024-04-11,524,525,4,5,590.88,2658.96,10,Tarjeta
1530,2024-04-11,502,544,3,5,454.96,1933.5799999999997,15,Efectivo
1531,2024-04-11,283,535,2,1,23.94,23.94,0,Transferencia
1532,2024-04-11,557,514,5,3,455.26,1365.78,0,Efectivo
1533,2024-04-11,253,549,4,3,595.38,1518.2189999999998,15,Transferencia
1534,2024-04-11,588,519,5,1,574.74,546.0029999999999,5,Efectivo
1535,2024-04-11,415,538,5,7,792.27,5545.889999999999,0,Efectivo
1536,2024-04-11,434,536,3,1,206.85,206.85,0,Tarjeta
1537,2024-04-12,224,507,4,7,190.41,1332.87,0,Tarjeta
1538,2024-04-12,573,530,2,4,173.61,694.44,0,Efectivo
1539,2024-04-12,214,519,3,9,574.74,5172.66,0,Efectivo
1540,2024-04-12,378,549,2,7,595.38,3750.894,10,Tarjeta
1541,2024-04-12,600,525,1,5,590.88,2954.4,0,Transferencia
1542,2024-04-12,514,516,5,7,927.39,6491.73,0,Tarjeta
1543,2024-04-12,568,547,1,9,672.15,5746.882499999999,5,Transferencia
1544,2024-04-12,313,540,5,6,927.04,5284.128,5,Tarjeta
1545,2024-04-12,272,508,3,1,757.81,682.029,10,Tarjeta
1546,2024-04-12,388,518,2,6,333.28,1699.7279999999998,15,Transferencia
1547,2024-04-13,535,528,2,1,283.24,283.24,0,Efectivo
1548,2024-04-13,274,516,3,4,927.39,3153.1259999999997,15,Tarjeta
1549,2024-04-13,213,519,4,8,574.74,4368.023999999999,5,Tarjeta
1550,2024-04-13,476,542,1,5,915.81,4579.049999999999,0,Tarjeta
1551,2024-04-13,505,517,1,5,730.0,3650.0,0,Efectivo
1552,2024-04-13,583,545,2,8,104.46,835.68,0,Tarjeta
1553,2024-04-13,222,513,2,8,843.86,6075.792,10,Efectivo
1554,2024-04-13,132,507,2,1,190.41,190.41,0,Tarjeta
1555,2024-04-13,322,527,3,5,610.96,3054.8,0,Transferencia
1556,2024-04-13,219,510,4,5,215.86,1079.3000000000002,0,Tarjeta
1557,2024-04-13,139,534,1,8,300.55,2404.4,0,Tarjeta
1558,2024-04-13,597,536,5,1,206.85,206.85,0,Efectivo
1559,2024-04-13,368,525,3,7,590.88,4136.16,0,Efectivo
1560,2024-04-13,333,506,1,7,397.15,2641.0474999999997,5,Efectivo
1561,2024-04-13,531,524,4,9,544.3,4898.7,0,Transferencia
1562,2024-04-13,118,518,3,2,333.28,666.56,0,Transferencia
1563,2024-04-13,249,523,1,3,749.85,2249.55,0,Efectivo
1564,2024-04-13,497,506,3,4,397.15,1588.6,0,Transferencia
1565,2024-04-13,249,529,1,1,303.31,303.31,0,Efectivo
1566,2024-04-14,226,525,1,7,590.88,4136.16,0,Transferencia
1567,2024-04-14,492,517,4,3,730.0,2190.0,0,Efectivo
1568,2024-04-14,402,546,5,3,377.11,1131.33,0,Efectivo
1569,2024-04-14,460,524,4,3,544.3,1632.8999999999999,0,Transferencia
1570,2024-04-14,338,511,1,8,572.02,4576.16,0,Tarjeta
1571,2024-04-14,235,526,3,9,965.6,8690.4,0,Efectivo
1572,2024-04-14,251,534,4,2,300.55,601.1,0,Efectivo
1573,2024-04-14,336,528,5,1,283.24,283.24,0,Tarjeta
1574,2024-04-14,324,503,1,9,613.9,5248.844999999999,5,Efectivo
1575,2024-04-14,303,511,4,6,572.02,3260.5139999999997,5,Efectivo
1576,2024-04-14,356,538,4,9,792.27,7130.43,0,Transferencia
1577,2024-04-14,186,514,4,6,455.26,2731.56,0,Tarjeta
1578,2024-04-14,250,526,4,2,965.6,1931.2,0,Efectivo
1579,2024-04-15,335,548,3,1,669.26,669.26,0,Efectivo
1580,2024-04-15,445,521,5,8,961.56,6923.232,10,Tarjeta
1581,2024-04-15,122,539,5,3,609.9,1646.7299999999998,10,Tarjeta
1582,2024-04-15,448,530,1,1,173.61,156.24900000000002,10,Transferencia
1583,2024-04-15,385,508,2,8,757.81,5759.356,5,Transferencia
1584,2024-04-15,369,520,3,1,525.63,499.34849999999994,5,Transferencia
1585,2024-04-15,566,548,1,8,669.26,5354.08,0,Efectivo
1586,2024-04-15,358,532,1,1,429.17,429.17,0,Tarjeta
1587,2024-04-15,129,522,4,9,846.09,7234.0695,5,Transferencia
1588,2024-04-15,313,507,2,9,190.41,1713.69,0,Tarjeta
1589,2024-04-15,563,509,2,9,430.9,3878.1,0,Efectivo
1590,2024-04-15,536,545,3,3,104.46,313.38,0,Efectivo
1591,2024-04-15,383,501,2,4,248.62,895.032,10,Tarjeta
1592,2024-04-16,150,529,1,5,303.31,1516.55,0,Tarjeta
1593,2024-04-16,195,508,2,6,757.81,4546.86,0,Transferencia
1594,2024-04-16,563,504,2,9,834.86,6386.679,15,Tarjeta
1595,2024-04-16,599,535,5,4,23.94,90.972,5,Transferencia
1596,2024-04-16,507,503,1,6,613.9,3130.8899999999994,15,Tarjeta
1597,2024-04-16,188,545,2,1,104.46,104.46,0,Tarjeta
1598,2024-04-16,144,540,2,2,927.04,1854.08,0,Tarjeta
1599,2024-04-16,561,507,4,8,190.41,1447.116,5,Efectivo
1600,2024-04-16,378,527,2,4,610.96,2443.84,0,Efectivo
1601,2024-04-16,271,501,2,7,248.62,1740.3400000000001,0,Efectivo
1602,2024-04-16,521,527,5,4,610.96,2443.84,0,Transferencia
1603,2024-04-16,289,516,1,9,927.39,8346.51,0,Transferencia
1604,2024-04-16,453,538,3,9,792.27,7130.43,0,Efectivo
1605,2024-04-16,284,507,1,4,190.41,761.64,0,Efectivo
1606,2024-04-16,103,544,4,8,454.96,3639.68,0,Tarjeta
1607,2024-04-16,291,523,1,6,749.85,4274.145,5,Tarjeta
1608,2024-04-16,218,541,2,1,654.57,654.57,0,Transferencia
1609,2024-04-17,119,511,4,7,572.02,4004.14,0,Transferencia
1610,2024-04-17,123,542,1,1,915.81,915.81,0,Tarjeta
1611,2024-04-17,513,533,4,3,400.93,1202.79,0,Transferencia
1612,2024-04-17,130,550,3,8,281.97,2030.1840000000002,10,Efectivo
1613,2024-04-17,395,536,1,9,206.85,1861.6499999999999,0,Tarjeta
1614,2024-04-17,208,537,2,3,714.23,1928.421,10,Tarjeta
1615,2024-04-17,467,541,4,1,654.57,654.57,0,Transferencia
1616,2024-04-17,381,517,5,1,730.0,730.0,0,Tarjeta
1617,2024-04-17,228,535,4,7,23.94,167.58,0,Tarjeta
1618,2024-04-17,329,548,5,5,669.26,3346.3,0,Efectivo
1619,2024-04-17,211,505,2,1,181.63,181.63,0,Tarjeta
1620,2024-04-17,236,548,3,6,669.26,4015.56,0,Tarjeta
1621,2024-04-18,462,532,5,6,429.17,2575.02,0,Tarjeta
1622,2024-04-18,286,503,3,4,613.9,2332.8199999999997,5,Tarjeta
1623,2024-04-18,244,547,4,7,672.15,4469.7975,5,Efectivo
1624,2024-04-18,172,535,2,7,23.94,167.58,0,Tarjeta
1625,2024-04-18,229,514,5,9,455.26,4097.34,0,Efectivo
1626,2024-04-18,464,548,4,1,669.26,669.26,0,Efectivo
1627,2024-04-18,361,531,1,5,25.48,108.29,15,Efectivo
1628,2024-04-18,103,531,4,3,25.48,76.44,0,Transferencia
1629,2024-04-18,549,517,3,7,730.0,5110.0,0,Transferencia
1630,2024-04-18,488,524,2,4,544.3,2177.2,0,Tarjeta
1631,2024-04-18,204,523,2,4,749.85,2999.4,0,Efectivo
1632,2024-04-19,583,518,4,1,333.28,333.28,0,Transferencia
1633,2024-04-19,324,550,1,1,281.97,281.97,0,Tarjeta
1634,2024-04-19,420,514,3,2,455.26,864.9939999999999,5,Transferencia
1635,2024-04-19,462,550,4,2,281.97,535.743,5,Efectivo
1636,2024-04-19,454,515,4,1,401.2,401.2,0,Tarjeta
1637,2024-04-19,591,515,2,8,401.2,3209.6,0,Efectivo
