fecha,plataforma,menciones,sentimiento,likes,shares,comentarios,id_producto
2024-04-19,Twitter,69,Negativo,700,52,11,541
2024-04-19,Twitter,198,Neutral,700,151,94,508
2024-04-19,Instagram,57,Neutral,636,490,76,539
2024-04-19,Instagram,79,Negativo,89,380,72,503
2024-04-19,TikTok,182,Negativo,902,266,87,518
2024-04-19,Instagram,166,Negativo,14,317,45,527
2024-04-19,Instagram,200,Positivo,525,110,20,504
2024-04-19,TikTok,36,Negativo,280,142,83,543
2024-04-19,TikTok,147,Positivo,227,213,96,550
2024-04-20,Facebook,68,Positivo,589,214,46,501
2024-04-20,TikTok,52,Neutral,861,162,11,530
2024-04-20,Facebook,70,Negativo,889,76,96,537
2024-04-20,TikTok,11,Neutral,896,262,30,504
2024-04-20,Instagram,116,Neutral,724,171,63,522
2024-04-20,Twitter,165,Positivo,941,11,76,515
2024-04-20,Instagram,168,Positivo,271,12,65,542
2024-04-20,TikTok,149,Negativo,948,491,82,502
2024-04-20,Facebook,104,Neutral,921,111,59,531
2024-04-20,Instagram,128,Negativo,477,245,28,520
2024-04-20,TikTok,141,Positivo,533,30,64,509
2024-04-20,TikTok,7,Negativo,727,443,59,506
2024-04-20,TikTok,45,Negativo,210,388,71,505
2024-04-20,Facebook,106,Neutral,992,330,38,535
2024-04-20,Twitter,197,Neutral,982,358,88,550
2024-04-20,Instagram,75,Positivo,343,442,33,512
2024-04-20,Facebook,154,Positivo,847,336,33,527
2024-04-20,Twitter,45,Positivo,655,469,57,501
2024-04-20,Instagram,114,Negativo,326,440,46,529
2024-04-21,TikTok,69,Negativo,952,280,49,540
2024-04-21,Instagram,52,Negativo,996,391,63,546
2024-04-21,Facebook,184,Positivo,457,497,63,533
2024-04-21,Twitter,50,Negativo,730,288,65,521
2024-04-21,TikTok,34,Neutral,65,178,45,502
2024-04-21,Instagram,102,Neutral,617,482,5,517
2024-04-21,Twitter,172,Negativo,622,95,9,522
2024-04-21,TikTok,13,Negativo,913,259,90,515
2024-04-21,Instagram,49,Negativo,737,219,87,516
2024-04-21,TikTok,49,Positivo,26,274,83,509
2024-04-22,Instagram,188,Neutral,252,17,18,509
2024-04-22,Twitter,191,Negativo,361,171,73,551
2024-04-22,Facebook,117,Neutral,775,191,83,539
2024-04-22,TikTok,128,Positivo,967,371,1,516
2024-04-22,Instagram,77,Neutral,66,55,25,548
2024-04-22,Twitter,75,Neutral,224,20,21,526
2024-04-22,Twitter,108,Neutral,869,424,12,523
2024-04-22,Facebook,94,Negativo,370,275,65,511
2024-04-22,TikTok,165,Positivo,403,270,8,514
2024-04-22,TikTok,156,Neutral,977,39,52,535
2024-04-23,Instagram,166,Negativo,212,44,27,527
2024-04-23,Twitter,13,Negativo,392,102,2,542
2024-04-23,Facebook,68,Negativo,703,216,18,515
2024-04-23,Facebook,126,Positivo,850,253,43,541
2024-04-23,Facebook,192,Positivo,563,93,28,532
2024-04-23,TikTok,141,Positivo,393,188,48,505
2024-04-23,Facebook,126,Negativo,962,201,51,551
2024-04-23,TikTok,171,Negativo,827,441,66,501
2024-04-23,Facebook,146,Negativo,484,497,99,531
2024-04-23,Facebook,153,Neutral,609,437,78,514
2024-04-23,Facebook,152,Neutral,202,206,56,550
2024-04-23,Twitter,63,Neutral,94,158,68,532
2024-04-23,Instagram,28,Positivo,500,275,77,531
2024-04-23,Instagram,51,Negativo,646,349,73,531
2024-04-24,Instagram,121,Positivo,644,392,96,501
2024-04-24,TikTok,125,Negativo,582,464,87,503
2024-04-24,Facebook,30,Neutral,584,74,7,539
2024-04-24,Twitter,176,Negativo,524,42,7,523
2024-04-24,Facebook,78,Positivo,662,129,72,546
2024-04-24,Instagram,74,Negativo,806,423,21,505
2024-04-24,Instagram,62,Positivo,578,293,43,507
2024-04-24,TikTok,78,Positivo,122,48,55,537
2024-04-24,Facebook,138,Positivo,223,449,15,525
2024-04-24,TikTok,174,Positivo,991,390,50,501
2024-04-24,Instagram,97,Positivo,642,311,77,537
2024-04-24,Twitter,13,Negativo,92,475,50,501
2024-04-24,Twitter,29,Positivo,499,57,47,522
2024-04-25,Twitter,9,Positivo,265,253,30,547
2024-04-25,Facebook,46,Negativo,990,59,4,514
2024-04-25,Facebook,35,Positivo,966,263,80,518
2024-04-25,Twitter,5,Negativo,193,315,96,510
2024-04-25,Facebook,163,Neutral,562,457,13,542
2024-04-25,Instagram,181,Negativo,21,462,9,549
2024-04-25,Twitter,110,Neutral,178,120,2,513
2024-04-25,Instagram,89,Neutral,261,213,17,550
2024-04-25,Facebook,140,Positivo,850,9,71,540
2024-04-25,TikTok,107,Neutral,500,306,4,521
2024-04-26,TikTok,86,Neutral,494,500,13,533
2024-04-26,Facebook,139,Neutral,281,260,32,510
2024-04-26,Instagram,104,Neutral,504,203,33,510
2024-04-26,Facebook,185,Positivo,832,460,41,531
2024-04-26,Twitter,94,Neutral,140,14,7,501
2024-04-26,Twitter,144,Positivo,665,128,40,527
2024-04-26,Facebook,169,Neutral,880,120,66,534
2024-04-26,Instagram,107,Neutral,761,362,88,538
2024-04-26,TikTok,81,Positivo,595,363,78,512
2024-04-26,Twitter,31,Negativo,250,336,99,501
2024-04-26,Instagram,65,Neutral,64,25,66,518
2024-04-26,TikTok,45,Positivo,951,407,75,508
2024-04-27,Instagram,150,Negativo,439,8,84,515
2024-04-27,TikTok,139,Neutral,899,131,84,538
2024-04-27,Instagram,184,Neutral,812,326,3,503
2024-04-27,Instagram,35,Positivo,967,442,23,514
2024-04-27,Twitter,38,Positivo,593,291,44,545
2024-04-27,Twitter,10,Negativo,569,232,63,518
2024-04-27,Twitter,59,Neutral,802,443,34,505
2024-04-27,Facebook,36,Positivo,448,122,31,517
2024-04-27,Facebook,86,Positivo,141,174,22,501
2024-04-27,Instagram,108,Neutral,631,306,50,508
2024-04-27,Twitter,54,Positivo,727,18,69,541
2024-04-27,Facebook,143,Negativo,130,103,27,503
2024-04-27,Facebook,11,Positivo,187,41,44,515
2024-04-27,Facebook,16,Neutral,609,206,72,519
2024-04-27,TikTok,56,Positivo,713,47,6,536
2024-04-27,Instagram,182,Negativo,171,247,97,514
2024-04-27,TikTok,100,Negativo,241,5,87,550
2024-04-27,TikTok,146,Positivo,795,264,91,514
2024-04-27,Twitter,82,Positivo,81,93,59,549
2024-04-27,TikTok,56,Positivo,507,396,5,531
2024-04-28,Twitter,56,Negativo,162,435,66,531
2024-04-28,Instagram,169,Neutral,637,495,98,501
2024-04-28,Twitter,128,Positivo,638,337,37,502
2024-04-28,TikTok,61,Negativo,522,209,66,535
2024-04-28,TikTok,46,Neutral,219,450,5,530
2024-04-28,Twitter,141,Positivo,489,456,96,518
2024-04-28,Facebook,183,Negativo,539,450,90,511
2024-04-28,Instagram,148,Positivo,172,224,22,521
2024-04-28,Twitter,196,Positivo,700,196,72,504
2024-04-28,Facebook,5,Negativo,793,357,33,544
2024-04-28,Twitter,92,Neutral,600,178,19,551
2024-04-28,Twitter,20,Neutral,210,417,51,514
2024-04-28,Instagram,194,Positivo,203,468,64,507
2024-04-28,TikTok,98,Negativo,250,417,74,501
2024-04-28,Facebook,116,Negativo,518,66,73,522
2024-04-28,TikTok,137,Neutral,413,486,75,540
2024-04-28,Facebook,29,Negativo,977,147,63,511
2024-04-28,Facebook,30,Neutral,775,456,59,531
2024-04-28,Facebook,175,Positivo,985,440,3,512
2024-04-28,Instagram,86,Positivo,483,31,66,539
2024-04-28,TikTok,32,Positivo,691,292,47,508
2024-04-28,Twitter,55,Negativo,720,193,90,513
2024-04-28,Twitter,47,Positivo,866,376,61,510
2024-04-28,TikTok,13,Positivo,963,146,49,526
2024-04-28,Twitter,44,Neutral,924,147,37,506
2024-04-28,Instagram,68,Positivo,637,239,8,509
2024-04-29,Facebook,120,Positivo,701,287,67,518
2024-04-29,Twitter,3,Neutral,567,81,80,533
2024-04-29,Instagram,85,Neutral,230,477,83,521
2024-04-29,Twitter,45,Negativo,167,122,58,510
2024-04-29,Facebook,42,Neutral,245,493,46,535
2024-04-29,Instagram,97,Negativo,996,159,33,545
2024-04-29,Instagram,123,Positivo,118,183,34,514
2024-04-29,TikTok,18,Negativo,481,364,88,544
2024-04-29,Instagram,46,Positivo,49,82,100,540
2024-04-29,Twitter,45,Positivo,964,477,98,537
2024-04-29,Instagram,80,Neutral,922,351,88,551
2024-04-29,Twitter,137,Positivo,748,218,98,532
2024-04-29,Facebook,8,Neutral,147,362,22,527
2024-04-29,Facebook,118,Neutral,451,141,66,538
2024-04-29,Facebook,159,Neutral,19,220,77,536
2024-04-29,Twitter,153,Neutral,430,330,10,536
2024-04-29,Facebook,155,Neutral,246,18,8,527
2024-04-29,Instagram,105,Positivo,712,488,69,538
2024-04-29,TikTok,144,Positivo,985,148,67,517
2024-04-29,TikTok,36,Negativo,243,477,94,548
2024-04-29,Twitter,49,Neutral,933,199,81,531
2024-04-29,Facebook,8,Negativo,745,173,98,517
2024-04-29,TikTok,51,Neutral,750,490,49,517
2024-04-29,TikTok,151,Neutral,561,12,44,513
2024-04-29,TikTok,70,Positivo,994,404,53,548
2024-04-29,Twitter,25,Neutral,469,17,4,523
2024-04-29,TikTok,104,Positivo,952,452,36,511
2024-04-29,Instagram,25,Positivo,846,374,43,543
2024-04-29,Twitter,111,Positivo,275,230,49,515
2024-04-30,Facebook,26,Positivo,771,469,49,503
2024-04-30,TikTok,182,Neutral,886,386,31,541
2024-04-30,Facebook,118,Neutral,584,251,13,546
2024-04-30,TikTok,192,Neutral,842,277,28,533
2024-04-30,Facebook,128,Neutral,879,108,28,548
2024-04-30,Instagram,92,Neutral,455,142,60,519
2024-04-30,Facebook,94,Negativo,974,500,0,503
2024-04-30,Facebook,17,Neutral,504,179,83,507
2024-04-30,Facebook,17,Neutral,459,465,94,524
2024-04-30,Instagram,138,Negativo,70,61,40,547
2024-04-30,Twitter,178,Negativo,413,290,30,511
2024-04-30,Instagram,32,Neutral,76,303,79,550
2024-04-30,Facebook,62,Negativo,948,143,67,529
2024-04-30,Twitter,158,Positivo,727,412,73,551
2024-04-30,TikTok,144,Negativo,641,226,50,505
2024-04-30,Instagram,40,Neutral,366,453,28,518
2024-04-30,Twitter,51,Negativo,903,33,15,520
2024-04-30,Twitter,135,Positivo,426,340,66,505
2024-04-30,Twitter,167,Positivo,941,497,1,524
2024-04-30,TikTok,25,Negativo,399,241,1,501
2024-04-30,TikTok,159,Positivo,183,192,33,505
2024-04-30,TikTok,42,Neutral,918,476,20,510
2024-04-30,Instagram,95,Neutral,277,66,99,501
2024-04-30,Twitter,140,Negativo,771,302,88,513
2024-04-30,Twitter,102,Negativo,706,67,49,542
2024-04-30,Instagram,13,Negativo,615,383,93,516
2024-04-30,Facebook,111,Positivo,855,491,99,542
2024-04-30,Instagram,195,Negativo,254,314,23,551
2024-04-30,Twitter,58,Positivo,711,425,81,504
2024-05-01,TikTok,8,Neutral,348,66,64,524
2024-05-01,Instagram,1,Neutral,613,257,72,533
2024-05-01,Facebook,110,Positivo,774,174,38,538
2024-05-01,Twitter,158,Negativo,89,382,38,501
2024-05-01,Twitter,103,Positivo,522,337,81,517
2024-05-01,Facebook,26,Neutral,535,380,15,519
2024-05-01,Instagram,186,Neutral,273,150,27,522
2024-05-01,Instagram,183,Negativo,53,17,19,540
2024-05-01,Instagram,57,Positivo,742,26,93,518
2024-05-01,Facebook,30,Negativo,805,500,86,517
2024-05-01,Twitter,61,Neutral,887,284,86,530
2024-05-01,TikTok,41,Negativo,149,371,51,524
2024-05-01,Facebook,48,Negativo,938,488,19,523
2024-05-01,Twitter,21,Positivo,233,486,54,548
2024-05-01,Instagram,93,Neutral,959,83,39,509
2024-05-01,TikTok,96,Neutral,531,55,6,527
2024-05-01,TikTok,167,Neutral,530,435,34,535
2024-05-01,Twitter,56,Neutral,56,162,43,533
2024-05-01,Instagram,138,Positivo,847,299,29,542
2024-05-01,Facebook,101,Negativo,43,76,59,544
2024-05-01,TikTok,149,Positivo,220,191,83,513
2024-05-01,Instagram,27,Positivo,197,83,71,537
2024-05-01,Twitter,181,Neutral,199,306,14,534
2024-05-01,Twitter,168,Negativo,15,269,14,536
2024-05-01,Twitter,113,Neutral,46,361,80,547
2024-05-01,Instagram,156,Negativo,362,104,35,535
2024-05-01,Facebook,12,Neutral,499,469,87,545
2024-05-01,TikTok,27,Positivo,75,56,37,513
2024-05-01,Twitter,125,Neutral,269,154,100,510
2024-05-01,TikTok,108,Neutral,511,238,19,534
2024-05-02,Twitter,45,Negativo,499,371,58,507
2024-05-02,TikTok,3,Neutral,357,113,77,520
2024-05-02,TikTok,124,Positivo,43,181,16,501
2024-05-02,Facebook,11,Neutral,37,236,78,549
2024-05-02,Twitter,140,Positivo,457,84,95,544
2024-05-02,Twitter,115,Neutral,875,83,89,521
2024-05-02,Instagram,40,Negativo,788,215,94,530
2024-05-02,Twitter,29,Positivo,670,191,38,538
2024-05-02,Instagram,8,Neutral,198,422,19,525
2024-05-02,TikTok,198,Positivo,30,37,4,536
2024-05-02,Twitter,112,Negativo,236,67,35,539
2024-05-02,Twitter,96,Negativo,229,486,54,518
2024-05-02,Twitter,179,Negativo,348,98,57,530
2024-05-02,Twitter,39,Positivo,187,5,98,524
2024-05-02,Facebook,20,Neutral,890,103,1,520
2024-05-02,Twitter,104,Positivo,830,369,63,511
2024-05-02,TikTok,116,Negativo,113,239,75,536
2024-05-02,Facebook,28,Positivo,843,335,97,544
2024-05-02,Facebook,37,Positivo,569,162,66,507
2024-05-02,TikTok,126,Neutral,858,358,51,538
2024-05-02,TikTok,68,Neutral,688,464,22,541
2024-05-02,Twitter,6,Negativo,528,125,20,545
2024-05-02,Twitter,189,Positivo,484,55,83,501
2024-05-02,Instagram,156,Neutral,289,496,65,543
2024-05-02,Twitter,196,Positivo,50,360,44,524
2024-05-02,Instagram,200,Neutral,749,385,16,551
2024-05-02,TikTok,124,Neutral,507,54,64,505
2024-05-02,Facebook,63,Negativo,532,21,98,539
2024-05-02,TikTok,124,Negativo,367,84,51,504
2024-05-02,Facebook,62,Positivo,671,307,97,527
2024-05-03,TikTok,133,Neutral,70,320,51,532
2024-05-03,Instagram,76,Negativo,265,491,91,524
2024-05-03,TikTok,137,Positivo,116,46,29,504
2024-05-03,TikTok,7,Neutral,716,61,36,522
2024-05-03,TikTok,103,Positivo,898,233,32,535
2024-05-03,TikTok,3,Neutral,838,76,1,532
2024-05-03,Facebook,47,Negativo,195,398,7,537
2024-05-03,Twitter,44,Neutral,133,144,41,524
2024-05-03,Facebook,192,Negativo,623,375,42,543
2024-05-03,Twitter,181,Positivo,116,41,31,550
2024-05-03,Instagram,95,Neutral,214,283,17,537
2024-05-03,Twitter,28,Negativo,679,310,73,545
2024-05-03,Facebook,7,Neutral,329,246,14,518
2024-05-03,Instagram,135,Neutral,352,52,99,537
2024-05-04,Facebook,193,Negativo,218,181,50,542
2024-05-04,Facebook,92,Positivo,958,273,43,511
2024-05-04,Instagram,101,Neutral,278,442,30,539
2024-05-04,Twitter,31,Positivo,93,70,72,518
2024-05-04,Facebook,79,Positivo,787,413,30,514
2024-05-04,TikTok,118,Negativo,929,41,37,501
2024-05-04,Twitter,71,Negativo,693,451,33,536
2024-05-04,TikTok,21,Positivo,560,462,19,525
2024-05-04,Instagram,179,Neutral,284,101,9,542
2024-05-04,Twitter,146,Positivo,858,378,45,510
2024-05-04,Twitter,80,Positivo,692,44,41,512
2024-05-04,Twitter,172,Neutral,795,206,35,512
2024-05-04,Twitter,181,Neutral,976,426,43,525
2024-05-04,Instagram,81,Negativo,311,129,99,525
2024-05-04,Facebook,5,Negativo,215,212,91,532
2024-05-04,TikTok,58,Neutral,322,260,83,518
2024-05-04,Twitter,72,Neutral,439,423,54,522
2024-05-04,TikTok,28,Neutral,974,91,92,543
2024-05-04,Instagram,45,Negativo,197,332,65,528
2024-05-04,TikTok,69,Negativo,809,418,69,541
2024-05-04,Facebook,59,Negativo,579,181,75,522
2024-05-04,Instagram,101,Negativo,918,75,86,511
2024-05-04,Instagram,142,Neutral,65,272,64,533
2024-05-04,TikTok,119,Positivo,197,362,71,519
2024-05-05,Instagram,170,Positivo,833,132,62,531
2024-05-05,Instagram,114,Negativo,756,482,33,544
2024-05-05,TikTok,136,Negativo,647,477,87,548
2024-05-05,Twitter,145,Neutral,864,300,36,542
2024-05-05,Facebook,139,Positivo,433,424,35,540
2024-05-05,TikTok,84,Positivo,394,355,52,536
2024-05-05,TikTok,179,Positivo,868,20,58,517
2024-05-05,TikTok,17,Positivo,474,491,9,520
2024-05-05,Twitter,26,Negativo,303,208,18,543
2024-05-05,Twitter,185,Negativo,333,393,1,504
2024-05-05,TikTok,178,Neutral,454,477,13,518
2024-05-05,Instagram,197,Negativo,906,241,3,536
2024-05-06,TikTok,188,Positivo,803,365,63,550
2024-05-06,Facebook,10,Positivo,212,120,18,541
2024-05-06,Instagram,89,Negativo,921,312,52,531
2024-05-06,TikTok,62,Negativo,422,272,13,521
2024-05-06,Instagram,64,Neutral,722,297,96,541
2024-05-06,Facebook,105,Negativo,811,334,25,551
2024-05-06,Twitter,24,Positivo,742,306,13,505
2024-05-06,TikTok,150,Negativo,278,223,45,515
2024-05-06,Facebook,53,Neutral,775,354,61,529
2024-05-06,Facebook,104,Negativo,90,174,61,520
2024-05-06,TikTok,114,Positivo,234,452,30,518
2024-05-06,Facebook,105,Neutral,769,267,56,542
2024-05-06,Facebook,37,Negativo,971,155,9,507
2024-05-06,Instagram,106,Neutral,658,60,80,535
2024-05-06,Twitter,155,Negativo,621,179,33,545
2024-05-06,Instagram,28,Positivo,901,426,100,508
2024-05-06,Twitter,31,Positivo,519,331,47,526
2024-05-06,Instagram,180,Positivo,592,238,27,544
2024-05-06,Facebook,74,Positivo,385,101,92,518
2024-05-06,Twitter,72,Neutral,70,130,0,513
2024-05-06,TikTok,195,Neutral,307,17,14,507
2024-05-06,Facebook,171,Negativo,410,400,0,545
2024-05-06,Facebook,34,Neutral,630,9,85,519
2024-05-06,Twitter,10,Positivo,396,159,59,508
2024-05-06,Instagram,135,Negativo,233,35,20,535
2024-05-06,Twitter,6,Neutral,470,327,66,509
2024-05-06,Twitter,101,Neutral,243,372,20,531
2024-05-06,TikTok,30,Neutral,135,184,32,506
2024-05-06,TikTok,184,Negativo,159,264,75,506
2024-05-07,Facebook,165,Neutral,651,216,43,513
2024-05-07,Instagram,103,Negativo,608,343,99,521
2024-05-07,Facebook,74,Negativo,165,86,83,513
2024-05-07,Facebook,80,Positivo,615,136,3,528
2024-05-07,Facebook,58,Neutral,948,351,82,522
2024-05-07,TikTok,70,Neutral,380,364,26,524
2024-05-07,Facebook,186,Positivo,89,292,93,530
2024-05-07,Twitter,15,Negativo,112,457,69,549
2024-05-07,Twitter,44,Neutral,951,243,1,504
2024-05-07,TikTok,109,Negativo,122,306,12,544
2024-05-07,Facebook,93,Negativo,649,25,86,523
2024-05-07,TikTok,117,Negativo,871,42,24,527
2024-05-07,TikTok,19,Negativo,410,398,28,501
2024-05-07,Facebook,200,Neutral,29,470,30,513
2024-05-07,Facebook,196,Positivo,181,431,31,541
2024-05-07,Instagram,165,Neutral,937,33,84,514
2024-05-07,Instagram,51,Negativo,230,449,30,542
2024-05-07,Twitter,39,Negativo,589,26,31,517
2024-05-07,Instagram,19,Negativo,876,261,62,538
2024-05-07,Twitter,148,Negativo,346,21,25,511
2024-05-07,Instagram,131,Negativo,784,416,83,547
2024-05-07,Instagram,30,Neutral,421,215,73,520
2024-05-07,Facebook,9,Neutral,605,302,64,506
2024-05-07,Twitter,48,Positivo,457,339,56,509
2024-05-07,TikTok,30,Negativo,981,389,67,529
2024-05-07,Twitter,159,Neutral,672,57,14,544
2024-05-07,Instagram,199,Neutral,52,339,57,542
2024-05-07,TikTok,155,Positivo,382,71,46,518
2024-05-07,Instagram,53,Negativo,72,431,33,537
2024-05-08,TikTok,14,Neutral,176,421,11,520
2024-05-08,Instagram,41,Negativo,644,214,60,537
2024-05-08,TikTok,115,Positivo,74,369,59,517
2024-05-08,Facebook,178,Neutral,807,81,58,517
2024-05-08,Twitter,199,Negativo,94,377,32,551
2024-05-08,Twitter,81,Negativo,126,15,80,536
2024-05-08,TikTok,113,Neutral,30,13,17,551
2024-05-08,Facebook,155,Positivo,680,87,96,523
2024-05-08,Twitter,9,Neutral,570,339,0,547
2024-05-08,Instagram,2,Negativo,584,350,28,542
2024-05-08,Twitter,49,Neutral,286,122,3,509
2024-05-08,Twitter,17,Negativo,475,205,3,518
2024-05-08,Facebook,172,Negativo,342,23,25,517
2024-05-08,Facebook,112,Negativo,270,296,74,503
2024-05-08,Facebook,191,Positivo,604,231,73,545
2024-05-08,Facebook,150,Neutral,49,273,5,512
2024-05-08,Twitter,83,Neutral,305,335,4,542
2024-05-08,Facebook,151,Negativo,858,124,14,515
2024-05-08,Instagram,42,Negativo,999,444,20,533
2024-05-08,Twitter,107,Negativo,264,224,55,513
2024-05-08,Facebook,66,Positivo,980,310,39,517
2024-05-08,Instagram,44,Negativo,675,173,3,505
2024-05-08,Twitter,64,Negativo,911,120,73,526
2024-05-08,TikTok,173,Negativo,907,252,98,538
2024-05-08,Instagram,141,Negativo,573,336,85,517
2024-05-08,Instagram,104,Negativo,97,89,29,549
2024-05-09,Instagram,10,Neutral,745,430,95,529
2024-05-09,Facebook,110,Positivo,245,372,99,528
2024-05-09,Twitter,28,Neutral,759,211,35,525
2024-05-09,TikTok,133,Positivo,852,363,75,510
2024-05-09,Twitter,154,Negativo,103,351,2,510
2024-05-09,TikTok,164,Positivo,604,437,60,507
2024-05-09,TikTok,199,Negativo,210,479,64,542
2024-05-09,Facebook,62,Positivo,225,173,7,508
2024-05-09,Facebook,188,Neutral,357,267,32,550
2024-05-09,Facebook,46,Neutral,306,286,73,522
2024-05-09,TikTok,48,Negativo,785,70,45,546
2024-05-09,TikTok,32,Neutral,261,398,82,525
2024-05-09,TikTok,9,Negativo,798,292,7,533
2024-05-09,Instagram,92,Negativo,749,323,70,501
2024-05-09,Facebook,92,Positivo,304,91,2,523
2024-05-09,Twitter,60,Neutral,417,332,49,551
2024-05-09,TikTok,180,Negativo,139,167,96,504
2024-05-09,Twitter,55,Neutral,756,227,26,514
2024-05-09,Instagram,195,Negativo,428,461,25,522
2024-05-09,TikTok,128,Neutral,408,428,40,537
2024-05-09,Facebook,77,Neutral,82,147,46,545
2024-05-09,Twitter,157,Neutral,156,263,98,547
2024-05-09,Instagram,195,Positivo,333,235,77,526
2024-05-09,Instagram,19,Negativo,564,423,27,525
2024-05-09,Facebook,103,Neutral,824,425,6,524
2024-05-09,TikTok,31,Neutral,128,205,50,532
2024-05-09,Twitter,195,Neutral,832,184,32,530
2024-05-09,Facebook,163,Negativo,635,499,35,533
2024-05-09,Facebook,20,Negativo,127,53,45,520
2024-05-10,TikTok,113,Positivo,98,323,96,514
2024-05-10,TikTok,17,Negativo,909,390,95,534
2024-05-10,Twitter,46,Negativo,680,441,88,535
2024-05-10,Twitter,92,Negativo,332,450,37,533
2024-05-10,TikTok,135,Neutral,476,242,58,526
2024-05-10,TikTok,73,Neutral,408,325,43,504
2024-05-10,Twitter,9,Negativo,824,195,26,548
2024-05-10,Facebook,124,Positivo,991,405,74,549
2024-05-10,Facebook,106,Neutral,815,246,67,539
2024-05-10,Facebook,61,Neutral,972,411,16,517
2024-05-10,Twitter,85,Neutral,283,466,30,546
2024-05-10,Facebook,56,Negativo,201,80,44,535
2024-05-10,Facebook,189,Positivo,674,297,27,548
2024-05-10,Twitter,75,Negativo,815,120,69,528
2024-05-10,Twitter,93,Negativo,638,99,69,519
2024-05-10,Facebook,161,Positivo,786,483,3,514
2024-05-10,Instagram,195,Neutral,286,274,91,532
2024-05-10,Twitter,9,Positivo,705,277,6,551
2024-05-10,Instagram,108,Negativo,261,294,1,504
2024-05-10,Instagram,101,Positivo,792,319,57,505
2024-05-10,Instagram,33,Negativo,977,478,66,551
2024-05-10,Facebook,26,Neutral,122,280,69,534
2024-05-11,TikTok,198,Positivo,542,421,66,546
2024-05-11,TikTok,100,Neutral,839,215,90,536
2024-05-11,Facebook,195,Positivo,442,462,63,529
2024-05-11,Instagram,130,Neutral,878,151,95,516
2024-05-11,Facebook,56,Neutral,790,422,14,536
2024-05-11,Instagram,73,Positivo,682,202,65,534
2024-05-11,Facebook,162,Neutral,947,24,63,508
2024-05-11,Twitter,187,Positivo,879,389,100,549
2024-05-11,Twitter,88,Neutral,93,297,32,535
2024-05-11,Facebook,77,Neutral,51,417,10,537
2024-05-11,Instagram,93,Neutral,861,335,88,516
2024-05-11,Twitter,62,Negativo,621,469,17,536
